# BUSCO version is: 5.4.4 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
3288at3193	Duplicated	g19335.t5	1344.6	847	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3288at3193	Duplicated	IDmodified-transcript-165949	1344.4	847	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3288at3193	Duplicated	g19335.t3	1344.0	847	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3288at3193	Duplicated	g19335.t4	1327.0	846	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3288at3193	Duplicated	g19335.t2	1326.6	846	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3288at3193	Duplicated	g8855.t1	1298.5	820	https://www.orthodb.org/v10?query=3288at3193	DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1
3322at3193	Duplicated	IDmodified-transcript-231412	1964.9	1254	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	g2707.t4	1963.6	1254	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	g2707.t6	1963.1	1237	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	IDmodified-transcript-92473	1962.2	1254	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	g2707.t5	1962.0	1254	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	IDmodified-transcript-42616	1961.4	1237	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	IDmodified-transcript-381560	1960.3	1249	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3322at3193	Duplicated	g2707.t7	1959.5	1232	https://www.orthodb.org/v10?query=3322at3193	Sister chromatid cohesion protein
3441at3193	Duplicated	MSTRG.1934.1.p1	2223.8	1112	https://www.orthodb.org/v10?query=3441at3193	5-oxoprolinase
3441at3193	Duplicated	g2282.t1	2223.8	1112	https://www.orthodb.org/v10?query=3441at3193	5-oxoprolinase
3493at3193	Duplicated	DEINVI_00019.199128.2.p1	2356.6	1564	https://www.orthodb.org/v10?query=3493at3193	rRNA biogenesis protein RRP5
3493at3193	Duplicated	IDmodified-transcript-254849	2356.6	1564	https://www.orthodb.org/v10?query=3493at3193	rRNA biogenesis protein RRP5
3493at3193	Duplicated	IDmodified-transcript-26975	2356.5	1564	https://www.orthodb.org/v10?query=3493at3193	rRNA biogenesis protein RRP5
3595at3193	Duplicated	IDmodified-transcript-936	1586.4	1080	https://www.orthodb.org/v10?query=3595at3193	protein TORNADO 1
3595at3193	Duplicated	IDmodified-transcript-67604	1584.2	1075	https://www.orthodb.org/v10?query=3595at3193	protein TORNADO 1
3595at3193	Duplicated	g5684.t3	1584.1	1075	https://www.orthodb.org/v10?query=3595at3193	protein TORNADO 1
3662at3193	Duplicated	IDmodified-transcript-29523	1477.2	1027	https://www.orthodb.org/v10?query=3662at3193	Elongator complex protein 1
3662at3193	Duplicated	IDmodified-transcript-85567	1474.9	1028	https://www.orthodb.org/v10?query=3662at3193	Elongator complex protein 1
3704at3193	Duplicated	IDmodified-transcript-54828	1909.2	1125	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	MSTRG.5597.1.p1	1909.2	1125	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	DEINVI_00007.45308.11.p1	1906.6	1334	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	IDmodified-transcript-65905	1906.6	1334	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	IDmodified-transcript-54827	1906.0	1064	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	IDmodified-transcript-117581	1896.5	1064	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	g1882.t2	1891.2	1125	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	g1882.t4	1890.7	1070	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	g1882.t5	1847.1	1064	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	IDmodified-transcript-233513	1817.3	990	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	IDmodified-transcript-117580	1815.3	1093	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	g1882.t3	1809.0	989	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3704at3193	Duplicated	IDmodified-transcript-312491	1808.8	990	https://www.orthodb.org/v10?query=3704at3193	Four-carbon acid sugar kinase, N-terminal domain
3755at3193	Duplicated	g26509.t1	432.2	824	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	DEINVI_00017.161429.4.p1	431.1	817	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	IDmodified-transcript-18108	431.1	817	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	MSTRG.21512.6.p1	431.1	817	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	IDmodified-transcript-236506	428.7	804	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	IDmodified-transcript-289012	428.7	804	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	g9305.t1	428.5	824	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3755at3193	Duplicated	g7068.t2	406.5	764	https://www.orthodb.org/v10?query=3755at3193	DNA-directed RNA polymerase I subunit 2
3935at3193	Duplicated	DEINVI_00015.153747.3.p1	1984.7	1013	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3935at3193	Duplicated	IDmodified-transcript-18046	1984.7	1013	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3935at3193	Duplicated	IDmodified-transcript-18655	1984.7	1013	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3935at3193	Duplicated	MSTRG.20169.1.p1	1984.7	1013	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3935at3193	Duplicated	IDmodified-transcript-284884	1983.4	1013	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3935at3193	Duplicated	g7697.t2	1983.4	1013	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3935at3193	Duplicated	IDmodified-transcript-100931	1870.2	926	https://www.orthodb.org/v10?query=3935at3193	P-type ATPase
3941at3193	Duplicated	IDmodified-transcript-10604	1448.2	1001	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3941at3193	Duplicated	IDmodified-transcript-126021	1448.1	1001	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3941at3193	Duplicated	IDmodified-transcript-63522	1447.4	1001	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3941at3193	Duplicated	IDmodified-transcript-130102	1447.3	1001	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3941at3193	Duplicated	IDmodified-transcript-58011	1418.7	1001	https://www.orthodb.org/v10?query=3941at3193	trafficking protein particle complex subunit 8
3942at3193	Duplicated	MSTRG.26928.1.p1	1680.8	1139	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3942at3193	Duplicated	g3988.t4	1680.8	1139	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3942at3193	Duplicated	g3988.t9	1584.5	1112	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3942at3193	Duplicated	g3988.t7	1575.2	1139	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3942at3193	Duplicated	g3988.t6	1496.5	1026	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3942at3193	Duplicated	g3988.t8	1454.4	986	https://www.orthodb.org/v10?query=3942at3193	splicing factor 3B subunit 3
3971at3193	Duplicated	g265.t2	1539.2	909	https://www.orthodb.org/v10?query=3971at3193	transcription initiation factor TFIID subunit 2
3971at3193	Duplicated	MSTRG.212.1.p1	1539.2	908	https://www.orthodb.org/v10?query=3971at3193	transcription initiation factor TFIID subunit 2
3971at3193	Duplicated	g265.t1	1539.2	908	https://www.orthodb.org/v10?query=3971at3193	transcription initiation factor TFIID subunit 2
4051at3193	Duplicated	DEINVI_00019.198038.1.p1	1633.2	917	https://www.orthodb.org/v10?query=4051at3193	beta-galactosidase
4051at3193	Duplicated	IDmodified-transcript-28456	1633.2	917	https://www.orthodb.org/v10?query=4051at3193	beta-galactosidase
4051at3193	Duplicated	MSTRG.26795.1.p1	1633.2	917	https://www.orthodb.org/v10?query=4051at3193	beta-galactosidase
4115at3193	Duplicated	DEINVI_00025.273044.1.p1	1703.9	956	https://www.orthodb.org/v10?query=4115at3193	Quinoprotein amine dehydrogenase, beta chain-like RIC1-like guanyl-nucleotide exchange factor
4115at3193	Duplicated	MSTRG.37280.1.p1	1703.9	956	https://www.orthodb.org/v10?query=4115at3193	Quinoprotein amine dehydrogenase, beta chain-like RIC1-like guanyl-nucleotide exchange factor
4115at3193	Duplicated	g9396.t1	1703.9	956	https://www.orthodb.org/v10?query=4115at3193	Quinoprotein amine dehydrogenase, beta chain-like RIC1-like guanyl-nucleotide exchange factor
4251at3193	Complete	IDmodified-transcript-24449	1630.8	1091	https://www.orthodb.org/v10?query=4251at3193	ARF guanine-nucleotide exchange factor GNL2
4343at3193	Duplicated	g10468.t1	1619.7	1003	https://www.orthodb.org/v10?query=4343at3193	tubulin-folding cofactor D
4343at3193	Duplicated	g9515.t1	1619.7	1003	https://www.orthodb.org/v10?query=4343at3193	tubulin-folding cofactor D
4349at3193	Duplicated	g10016.t2	1681.4	888	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4349at3193	Duplicated	g10016.t3	1681.4	888	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4349at3193	Duplicated	IDmodified-transcript-248740	1681.0	897	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4349at3193	Duplicated	g6422.t3	1665.9	888	https://www.orthodb.org/v10?query=4349at3193	stromal processing peptidase, chloroplastic
4482at3193	Duplicated	g4278.t5	1722.7	1250	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	IDmodified-transcript-99410	1719.5	1250	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	IDmodified-transcript-83212	1719.5	1250	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g1928.t3	1719.5	1250	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g4299.t5	1719.2	1250	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g4278.t7	1719.1	1250	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g4299.t6	1714.9	1240	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g4278.t6	1714.9	1240	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	IDmodified-transcript-83213	1712.0	1249	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g1928.t2	1712.0	1249	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	IDmodified-transcript-198071	1698.7	1199	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	IDmodified-transcript-198070	1691.8	1211	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	IDmodified-transcript-198072	1686.1	1200	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4482at3193	Duplicated	g4278.t4	1686.1	1210	https://www.orthodb.org/v10?query=4482at3193	WD40-repeat-containing domain
4483at3193	Duplicated	IDmodified-transcript-310227	1934.6	953	https://www.orthodb.org/v10?query=4483at3193	carbamoyl-phosphate synthase large chain, chloroplastic
4483at3193	Duplicated	IDmodified-transcript-13005	1922.4	950	https://www.orthodb.org/v10?query=4483at3193	carbamoyl-phosphate synthase large chain, chloroplastic
4483at3193	Duplicated	IDmodified-transcript-266429	1922.2	950	https://www.orthodb.org/v10?query=4483at3193	carbamoyl-phosphate synthase large chain, chloroplastic
4547at3193	Duplicated	IDmodified-transcript-100207	1503.0	1654	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4547at3193	Duplicated	IDmodified-transcript-151886	1501.7	1662	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4547at3193	Duplicated	IDmodified-transcript-100206	1500.2	1654	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4547at3193	Duplicated	g18048.t2	1499.5	1654	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4547at3193	Duplicated	IDmodified-transcript-421834	1495.9	1654	https://www.orthodb.org/v10?query=4547at3193	Tetratricopeptide-like helical domain containing protein
4582at3193	Duplicated	IDmodified-transcript-6245	1660.8	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	g7587.t4	1659.3	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	g7550.t4	1658.9	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	DEINVI_00009.80809.3.p1	1658.8	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	IDmodified-transcript-6246	1658.8	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	MSTRG.10437.2.p1	1658.8	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	g7587.t5	1654.9	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	g7550.t5	1654.9	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	g7587.t7	1641.0	956	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	IDmodified-transcript-58160	1542.9	909	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4582at3193	Duplicated	g25341.t1	1484.6	932	https://www.orthodb.org/v10?query=4582at3193	SH3 domain
4678at3193	Duplicated	DEINVI_00007.45538.2.p1	1699.2	988	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4678at3193	Duplicated	IDmodified-transcript-5364	1699.2	988	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4678at3193	Duplicated	MSTRG.5615.1.p1	1699.2	988	https://www.orthodb.org/v10?query=4678at3193	WD40-repeat-containing domain
4777at3193	Duplicated	IDmodified-transcript-220372	1390.5	948	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4777at3193	Duplicated	IDmodified-transcript-135993	1387.8	948	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4777at3193	Duplicated	g115.t3	1370.6	948	https://www.orthodb.org/v10?query=4777at3193	trafficking protein particle complex subunit 11
4892at3193	Duplicated	g1527.t2	1478.3	945	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
4892at3193	Duplicated	g1531.t1	1477.4	919	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
4892at3193	Duplicated	g1531.t3	1414.5	866	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
4892at3193	Duplicated	g1531.t4	1392.4	895	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
4892at3193	Duplicated	IDmodified-transcript-94325	1271.3	746	https://www.orthodb.org/v10?query=4892at3193	E3 ubiquitin-protein ligase UPL7
5135at3193	Duplicated	IDmodified-transcript-204281	1646.1	1180	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5135at3193	Duplicated	IDmodified-transcript-204282	1639.3	1180	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5135at3193	Duplicated	IDmodified-transcript-63467	1631.1	1180	https://www.orthodb.org/v10?query=5135at3193	Zinc finger, PHD-type
5232at3193	Duplicated	IDmodified-transcript-18873	1802.8	1066	https://www.orthodb.org/v10?query=5232at3193	F-box protein
5232at3193	Duplicated	MSTRG.18235.1.p1	1802.8	1066	https://www.orthodb.org/v10?query=5232at3193	F-box protein
5261at3193	Duplicated	g8094.t3	1032.5	744	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5261at3193	Duplicated	IDmodified-transcript-443297	1032.3	744	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5261at3193	Duplicated	IDmodified-transcript-443296	1032.3	744	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5261at3193	Duplicated	g8094.t5	1032.2	744	https://www.orthodb.org/v10?query=5261at3193	Nucleotidyltransferase family protein
5306at3193	Complete	IDmodified-transcript-1814	1627.5	1101	https://www.orthodb.org/v10?query=5306at3193	Tetratricopeptide repeat
5602at3193	Complete	IDmodified-transcript-272932	1187.5	980	https://www.orthodb.org/v10?query=5602at3193	protein PRD1
5603at3193	Duplicated	IDmodified-transcript-19563	1465.7	904	https://www.orthodb.org/v10?query=5603at3193	protein CHROMATIN REMODELING 8
5603at3193	Duplicated	IDmodified-transcript-20020	1465.6	907	https://www.orthodb.org/v10?query=5603at3193	protein CHROMATIN REMODELING 8
5727at3193	Duplicated	MSTRG.35969.1.p1	1514.6	850	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
5727at3193	Duplicated	g7957.t2	1514.6	850	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
5727at3193	Duplicated	g24929.t1	1514.4	850	https://www.orthodb.org/v10?query=5727at3193	PPM-type phosphatase domain
